movej([0.846470, -3.040916, -0.197875, -0.766856, -2.341798, -2.155399],a=4, v=0.75, t=0.008000)
movej([1.189555, -2.299442, -1.629549, -0.447479, -2.505625, -2.631260],a=4, v=0.75, t=0.008000)
movej([1.195659, -2.286249, -1.655024, -0.441794, -2.508543, -2.639727],a=4, v=0.75, t=0.008000)
movej([1.201764, -2.273057, -1.680496, -0.436110, -2.511460, -2.648194],a=4, v=0.75, t=0.008000)
movej([1.207868, -2.259864, -1.705969, -0.430426, -2.514377, -2.656661],a=4, v=0.75, t=0.008000)
movej([1.214003, -2.246605, -1.731572, -0.424712, -2.517310, -2.665171],a=4, v=0.75, t=0.008000)
movej([1.219688, -2.234319, -1.755294, -0.419418, -2.520027, -2.673056],a=4, v=0.75, t=0.008000)
movej([1.225328, -2.222130, -1.778830, -0.414166, -2.522722, -2.680879],a=4, v=0.75, t=0.008000)
movej([1.230968, -2.209941, -1.802365, -0.408914, -2.525418, -2.688701],a=4, v=0.75, t=0.008000)
movej([1.236054, -2.198949, -1.823590, -0.404178, -2.527849, -2.695756],a=4, v=0.75, t=0.008000)
movej([1.240253, -2.189875, -1.841110, -0.400268, -2.529856, -2.701580],a=4, v=0.75, t=0.008000)
movej([1.244370, -2.180976, -1.858293, -0.396434, -2.531824, -2.707291],a=4, v=0.75, t=0.008000)
movej([1.248488, -2.172077, -1.875476, -0.392600, -2.533792, -2.713002],a=4, v=0.75, t=0.008000)
movej([1.251960, -2.164574, -1.889963, -0.389366, -2.535451, -2.717818],a=4, v=0.75, t=0.008000)
movej([1.254650, -2.158759, -1.901191, -0.386861, -2.536737, -2.721550],a=4, v=0.75, t=0.008000)
movej([1.257253, -2.153135, -1.912049, -0.384438, -2.537981, -2.725159],a=4, v=0.75, t=0.008000)
movej([1.259855, -2.147512, -1.922907, -0.382015, -2.539225, -2.728767],a=4, v=0.75, t=0.008000)
movej([1.261782, -2.143347, -1.930950, -0.380220, -2.540146, -2.731441],a=4, v=0.75, t=0.008000)
movej([1.262966, -2.140787, -1.935892, -0.379117, -2.540712, -2.733084],a=4, v=0.75, t=0.008000)
movej([1.264043, -2.138460, -1.940386, -0.378115, -2.541227, -2.734577],a=4, v=0.75, t=0.008000)
movej([1.265120, -2.136132, -1.944879, -0.377112, -2.541741, -2.736070],a=4, v=0.75, t=0.008000)
movej([1.265565, -2.135172, -1.946735, -0.376698, -2.541954, -2.736688],a=4, v=0.75, t=0.008000)
movej([1.265656, -2.134772, -1.947506, -0.376503, -2.542006, -2.737157],a=4, v=0.75, t=0.008000)
movej([1.265708, -2.134424, -1.948178, -0.376327, -2.542042, -2.737630],a=4, v=0.75, t=0.008000)
movej([1.265760, -2.134075, -1.948851, -0.376151, -2.542078, -2.738104],a=4, v=0.75, t=0.008000)
movej([1.265687, -2.134984, -1.947107, -0.376208, -2.542152, -2.738201],a=4, v=0.75, t=0.008000)
movej([1.265632, -2.135445, -1.946010, -0.376240, -2.542151, -2.738147],a=4, v=0.75, t=0.008000)
movej([1.265585, -2.135793, -1.945098, -0.376262, -2.542135, -2.738077],a=4, v=0.75, t=0.008000)
movej([1.265537, -2.136140, -1.944185, -0.376283, -2.542119, -2.738008],a=4, v=0.75, t=0.008000)
movej([1.265536, -2.136449, -1.943889, -0.376397, -2.542101, -2.737912],a=4, v=0.75, t=0.008000)
movej([1.265473, -2.136429, -1.943713, -0.376425, -2.542081, -2.737866],a=4, v=0.75, t=0.008000)
movej([1.265399, -2.136358, -1.943535, -0.376436, -2.542060, -2.737829],a=4, v=0.75, t=0.008000)
movej([1.265324, -2.136287, -1.943357, -0.376447, -2.542039, -2.737792],a=4, v=0.75, t=0.008000)
movej([1.265304, -2.136205, -1.943325, -0.376409, -2.542035, -2.737732],a=4, v=0.75, t=0.008000)
movej([1.265302, -2.136222, -1.943397, -0.376431, -2.542030, -2.737605],a=4, v=0.75, t=0.008000)
movej([1.265302, -2.136263, -1.943485, -0.376469, -2.542025, -2.737464],a=4, v=0.75, t=0.008000)
movej([1.265302, -2.136304, -1.943573, -0.376507, -2.542019, -2.737323],a=4, v=0.75, t=0.008000)
movej([1.265410, -2.136304, -1.943651, -0.376514, -2.542018, -2.737166],a=4, v=0.75, t=0.008000)
movej([1.265454, -2.136297, -1.943768, -0.376514, -2.542014, -2.737068],a=4, v=0.75, t=0.008000)
movej([1.265479, -2.136291, -1.943896, -0.376514, -2.542008, -2.736985],a=4, v=0.75, t=0.008000)
movej([1.265504, -2.136284, -1.944023, -0.376514, -2.542003, -2.736901],a=4, v=0.75, t=0.008000)
movej([1.265494, -2.136253, -1.944217, -0.376527, -2.541989, -2.736886],a=4, v=0.75, t=0.008000)
movej([1.265468, -2.136122, -1.944468, -0.376530, -2.541957, -2.736848],a=4, v=0.75, t=0.008000)
movej([1.265440, -2.135963, -1.944732, -0.376530, -2.541919, -2.736799],a=4, v=0.75, t=0.008000)
movej([1.265411, -2.135805, -1.944995, -0.376530, -2.541881, -2.736751],a=4, v=0.75, t=0.008000)
movej([1.265405, -2.135719, -1.945240, -0.376542, -2.541873, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265430, -2.135746, -1.945528, -0.376584, -2.541873, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265461, -2.135799, -1.945829, -0.376633, -2.541873, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265493, -2.135852, -1.946130, -0.376681, -2.541873, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265500, -2.135864, -1.946329, -0.376679, -2.541873, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265505, -2.135750, -1.946428, -0.376676, -2.541877, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265511, -2.135605, -1.946508, -0.376676, -2.541882, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265517, -2.135460, -1.946587, -0.376676, -2.541888, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265518, -2.135363, -1.946670, -0.376676, -2.541877, -2.736740],a=4, v=0.75, t=0.008000)
movej([1.265518, -2.135297, -1.946738, -0.376676, -2.541873, -2.736736],a=4, v=0.75, t=0.008000)
movej([1.265518, -2.135237, -1.946802, -0.376676, -2.541873, -2.736731],a=4, v=0.75, t=0.008000)
movej([1.265518, -2.135176, -1.946865, -0.376676, -2.541873, -2.736725],a=4, v=0.75, t=0.008000)
movej([1.265525, -2.135162, -1.946908, -0.376676, -2.541873, -2.736724],a=4, v=0.75, t=0.008000)
movej([1.265540, -2.135160, -1.946951, -0.376680, -2.541873, -2.736720],a=4, v=0.75, t=0.008000)
movej([1.265555, -2.135157, -1.946996, -0.376685, -2.541873, -2.736715],a=4, v=0.75, t=0.008000)
movej([1.265571, -2.135154, -1.947041, -0.376691, -2.541873, -2.736709],a=4, v=0.75, t=0.008000)
movej([1.265575, -2.135111, -1.947089, -0.376692, -2.541873, -2.736708],a=4, v=0.75, t=0.008000)
movej([1.265575, -2.135042, -1.947124, -0.376692, -2.541873, -2.736700],a=4, v=0.75, t=0.008000)
movej([1.265575, -2.134969, -1.947155, -0.376692, -2.541873, -2.736689],a=4, v=0.75, t=0.008000)
movej([1.265575, -2.134896, -1.947187, -0.376692, -2.541873, -2.736678],a=4, v=0.75, t=0.008000)
movej([1.265575, -2.134862, -1.947215, -0.376692, -2.541873, -2.736663],a=4, v=0.75, t=0.008000)
movej([1.265582, -2.134850, -1.947230, -0.376700, -2.541873, -2.736651],a=4, v=0.75, t=0.008000)
movej([1.265591, -2.134840, -1.947239, -0.376710, -2.541873, -2.736641],a=4, v=0.75, t=0.008000)
movej([1.265600, -2.134831, -1.947248, -0.376721, -2.541873, -2.736630],a=4, v=0.75, t=0.008000)
movej([1.265610, -2.134828, -1.947258, -0.376735, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265611, -2.134826, -1.947261, -0.376744, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265607, -2.134823, -1.947261, -0.376750, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265604, -2.134820, -1.947261, -0.376755, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265610, -2.134812, -1.947261, -0.376757, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265613, -2.134808, -1.947261, -0.376757, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265613, -2.134804, -1.947261, -0.376757, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265613, -2.134801, -1.947261, -0.376757, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265619, -2.134800, -1.947261, -0.376757, -2.541873, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265630, -2.134800, -1.947259, -0.376757, -2.541873, -2.736631],a=4, v=0.75, t=0.008000)
movej([1.265643, -2.134800, -1.947255, -0.376757, -2.541873, -2.736636],a=4, v=0.75, t=0.008000)
movej([1.265656, -2.134800, -1.947252, -0.376757, -2.541873, -2.736641],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134800, -1.947251, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134800, -1.947249, -0.376753, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134800, -1.947246, -0.376748, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134800, -1.947243, -0.376742, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134807, -1.947229, -0.376751, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134823, -1.947210, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134841, -1.947192, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134860, -1.947173, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134866, -1.947167, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134866, -1.947167, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134866, -1.947167, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134866, -1.947167, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134866, -1.947161, -0.376757, -2.541873, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134870, -1.947143, -0.376757, -2.541869, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134876, -1.947121, -0.376757, -2.541864, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134883, -1.947099, -0.376757, -2.541858, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134903, -1.947079, -0.376757, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134919, -1.947066, -0.376760, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134929, -1.947057, -0.376766, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134938, -1.947047, -0.376771, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134942, -1.947044, -0.376773, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134942, -1.947031, -0.376773, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134942, -1.947009, -0.376773, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134942, -1.946987, -0.376773, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134947, -1.946978, -0.376773, -2.541856, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.134970, -1.946978, -0.376776, -2.541853, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135001, -1.946978, -0.376782, -2.541847, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135033, -1.946978, -0.376787, -2.541842, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135043, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135037, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135038, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135041, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135044, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541840, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541837, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541832, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541826, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135043, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135037, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135041, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135038, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135043, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135041, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541824, -2.736643],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736641],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736635],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736630],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135044, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135041, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135038, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135037, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135040, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135043, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135045, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135044, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135041, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135038, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541824, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541826, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541831, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541837, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265660, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265656, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946978, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946981, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
movej([1.265650, -2.135036, -1.946987, -0.376789, -2.541840, -2.736627],a=4, v=0.75, t=0.008000)
